,titre,link,speech_type,prenom,nom,date,theme,fonct,unique_id
561,"Déclaration de Mme Frédérique Vidal, ministre de l'enseignement supérieur, de la recherche et de l'innovation, sur la rentrée universitaire et les inscriptions dans l'enseignement supérieur, Paris le 20 septembre 2019.",https://www.vie-publique.fr/discours/273041-frederique-vidal-20092019-inscriptions-dans-lenseignement-superieur,Déclaration,Frédérique,Vidal,2019-09-20T12:00:00Z,,"Ministre de l'enseignement supérieur, de la recherche et de l'innovation",273041
562,"Déclaration de M. Emmanuel Macron, Président de la République, sur les relations entre la France et le Liban, à Paris le 20 septembre 2019.",https://www.vie-publique.fr/discours/270875-emmanuel-macron-20092019-france-liban,Déclaration,Emmanuel,Macron,2019-09-20T12:00:00Z,INTERNATIONAL,Président de la République,270875
563,"Interview de Mme Christelle Dubos, secrétaire d'État à la santé à Europe 1 le 19 septembre 2019, sur le plan de recouvrement des pensions alimentaires impayées.",https://www.vie-publique.fr/discours/272937-christelle-dubos-19092019-recouvrement-pensions-alimentaires-impayees,Interview,Christelle,Dubos,2019-09-19T12:00:00Z,SOCIÉTÉ,Secrétaire d'État à la santé,272937
564,"Déclaration de M. Edouard Philippe, Premier ministre, sur les finances locales, l'accompagnement des projets portés par les petites villes et l'aide à l'exercice de la mission de maire, à Uzès le 19 septembre 2019.",https://www.vie-publique.fr/discours/270675-edouard-philippe-19092019-revitalisation-petites-villes-maire,Déclaration,Edouard,Philippe,2019-09-19T12:00:00Z,SOCIÉTÉ,Premier ministre,270675
565,"Interview de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, à CNews le 19 septembre 2019, sur les tensions dans le Golfe persique, les relations franco-russes et les élections en Israël et en Tunisie.",https://www.vie-publique.fr/discours/270622-jean-yves-le-drian-19092019-politique-etrangere,Interview,Jean-Yves,Le Drian,2019-09-19T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères Jean-Pierre Elkabbach,270622
566,"Déclaration de Mme Élisabeth Borne, ministre de la transition écologique et solidaire, sur le rôle des métropoles dans la mise en oeuvre de la transition écologique, à Paris le 18 septembre 2019.",https://www.vie-publique.fr/discours/272398-elisabeth-borne-18092019-metropole-regionale-et-transition-ecologique,Déclaration,Elisabeth,Borne,2019-09-18T12:00:00Z,SOCIÉTÉ,Ministre de la transition écologique et solidaire,272398
567,"Interview de Mme Marlène Schiappa, secrétaire d'Etat à l'égalité entre les femmes et les hommes et à la lutte contre les discriminations à France Culture le 18 septembre 2019, sur les violences conjugales et la laïcité.",https://www.vie-publique.fr/discours/272822-marlene-schiappa-18092019-violences-conjugales-laicite,Interview,Marlène,Schiappa,2019-09-18T12:00:00Z,SOCIÉTÉ,Secrétaire d'Etat à l'égalité entre les femmes et les hommes et à la lutte contre les discrimination Guillaume Erner,272822
568,"Déclaration de Agnès Buzyn, ministre des solidarités et de la santé, sur l’accès aux soins des personnes en situation de handicap, à Paris le 18 septembre 2019.",https://www.vie-publique.fr/discours/272007-agnes-buzyn-18092019-acces-aux-soins-des-personnes-handicapees,Déclaration,Agnès,Buzyn,2019-09-18T12:00:00Z,SOCIÉTÉ,Ministre des solidarités et de la santé,272007
569,"Interview de Mme Jacqueline Gourault, ministre de la cohésion des territoires et des relations avec les collectivités territoriales, à Sud Radio le 18 septembre 2019, sur le prix de l'essence, la politique d'immigration et l'action du gouvernement en faveur des collectivités locales.",https://www.vie-publique.fr/discours/270753-jacqueline-gourault-18092019-politique-gouvernementale,Interview,Jacqueline,Gourault,2019-09-18T12:00:00Z,INSTITUTIONS,"Ministre de la cohésion des territoires et des relations avec les collectivités territoriales, Patrick Roger",270753
570,"Interview de M. Marc Fesneau, ministre chargé des relations avec le Parlement, à LCI le 18 septembre 2019, sur la politique de l'immigration et du droit d'asile.",https://www.vie-publique.fr/discours/272171-marc-fesneau-18092019-politique-de-limmigration-et-du-droit-dasile,Interview,Marc,Fesneau,2019-09-18T12:00:00Z,SOCIÉTÉ,Ministre chargé des relations avec le Parlement,272171
571,"Interview de M. Cédric O, secrétaire d'Etat au numérique, à Radio Classique le 18 septembre 2019, sur les efforts en faveur du développement de l'économie numérique en France.",https://www.vie-publique.fr/discours/270766-cedric-o-18092019-economie-numerique,Interview,Cédric,O,2019-09-18T12:00:00Z,SOCIÉTÉ,Secrétaire d'Etat au numérique,270766
572,"Déclaration de Mme Agnès Buzyn, ministre des solidarités et de la santé, sur le numérique dans le système de santé, les données de santé et l'intelligence artificielle, à Paris le 18 novembre 2019.",https://www.vie-publique.fr/discours/272067-agnes-buzyn-18112019-donnees-de-sante-et-intelligence-artificielle,Déclaration,Agnès,Buzyn,2019-09-18T12:00:00Z,SOCIÉTÉ,Ministre des solidarités et de la santé,272067
573,"Interview de M. Laurent Nunez, secrétaire d'Etat auprès du ministre de l'intérieur, à France Info le 18 septembre 2019, sur la politique de l'immigration, la lutte contre le trafic de stupéfiants, les ""Gilets jaunes"", le terrorisme et la retraite des policiers.",https://www.vie-publique.fr/discours/270765-laurent-nunez-18092019-politique-gouvernementale,Interview,Laurent,Nunez,2019-09-18T12:00:00Z,INSTITUTIONS,Secrétaire d'Etat auprès du ministre de l'intérieur Marc Fauvelle,270765
574,"Déclaration de Mme Sophie Cluzel, secrétaire d'État aux personnes handicapées, sur l'accès aux soins des personnes handicapées, à Paris le 18 septembre 2019.",https://www.vie-publique.fr/discours/272237-sophie-cluzel-18092019-acces-aux-soins-des-personnes-handicapees,Déclaration,Sophie,Cluzel,2019-09-18T12:00:00Z,SOCIÉTÉ,Secrétaire d'État aux personnes handicapées,272237
575,"Déclaration de Mme Jacqueline Gourault, ministre de la cohésion des territoires et des relations avec les collectivités territoriales, sur les relations entre l'Etat et les collectivités locales, à Paris le 18 septembre 2019.",https://www.vie-publique.fr/discours/270610-jacqueline-gourault-18092019-relations-etat-collectivite-locale,Déclaration,Jacqueline,Gourault,2019-09-18T12:00:00Z,INSTITUTIONS,Ministre de la cohésion des territoires et des relations avec les collectivités territoriales,270610
576,"Déclaration de M. Emmanuel Macron, Président de la République, sur les relations franco-italiennes, la question migratoire, la construction européenne et la situation en Libye, à Rome le 18 septembre 2019.",https://www.vie-publique.fr/discours/270617-emmanuel-macron-18092019-france-italie,Déclaration,Emmanuel,Macron,2019-09-18T12:00:00Z,INTERNATIONAL,Président de la république,270617
577,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères, sur l'accord avec la Suisse sur l'Organisation européenne pour la recherche nucléaire, à l'Assemblée nationale le 18 septembre 2019.",https://www.vie-publique.fr/discours/270660-jean-baptiste-lemoyne-18092019-france-suisse,Déclaration,Jean-Baptiste,Lemoyne,2019-09-18T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères,270660
578,"Déclaration de Mme Amélie de Montchalin, secrétaire d'Etat aux affaires européennes, sur la compétence judiciaire et exécution des décisions dans les communautés d'outre-mer, à l'Assemblée nationale le 18 septembre 2019.",https://www.vie-publique.fr/discours/270662-amelie-de-montchalin-18092019-cooperation-judiciaire,Déclaration,Amélie,de Montchalin,2019-09-18T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat aux affaires européennes,270662
579,"Interview de Mme Élisabeth Borne, ministre de la transition écologique et solidaire, à France 2 le 17 septembre 2019, sur les cours du pétrole à la suite de l'attaque d'installations pétrolières en Arabie saoudite et l'épandage de pesticides.",https://www.vie-publique.fr/discours/272404-elisabeth-borne-17092019-cours-petrole-arabie-saoudite-pesticides,Interview,Elisabeth,Borne,2019-09-17T12:00:00Z,SOCIÉTÉ,Ministre de la transition écologique et solidaire,272404
580,"Interview de Mme Brune Poirson, secrétaire d'État auprès de la ministre de la Transition écologique et solidaire, à France Bleu Alsace le 17 septembre 2019, sur l'amélioration de la qualité de l'air en ville et le projet de loi anti-gaspillage.",https://www.vie-publique.fr/discours/271262-brune-poirson-17092019-pollution-de-lair-en-ville-gaspillage-aliments,Interview,Brune,Poirson,2019-09-17T12:00:00Z,SOCIÉTÉ,Secrétaire d'État auprès de la ministre de la Transition écologique et solidaire,271262
581,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à Europe 1 le 17 septembre 2019, sur le plan sur les urgences médicales et l'immigration et le débat sur la bioéthique.",https://www.vie-publique.fr/discours/272904-agnes-buzyn-17092019-plan-urgences-hospitalieres-communautarisme,Interview,Agnès,Buzyn,2019-09-17T12:00:00Z,INSTITUTIONS,Ministre des solidarités et de la santé,272904
582,"Interview de Mme Agnès Pannier-Runacher, secrétaire d'Etat auprès du ministre de l'économie et des finances, à BFM Business le 17 septembre 2019, sur les prix du pétrole, la baisse des impôts, le secteur de la logistique et le Brexit.",https://www.vie-publique.fr/discours/270695-agnes-pannier-runacher-17092019-politique-economique,Interview,Agnès,Pannier-Runacher,2019-09-17T12:00:00Z,ECONOMIE,Secrétaire d'Etat auprès du ministre de l'économie et des finances Christophe Jakubyszyn,270695
583,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur les relations franco-égyptiennes, les tensions dans le Golfe persique et la situation en Libye, Le Caire le 17 septembre 2019.",https://www.vie-publique.fr/discours/270497-jean-yves-le-drian-17092019-france-egypte,Déclaration,Jean-Yves,Le Drian,2019-09-17T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,270497
584,"Interview de M. Jean-Baptiste Djebbari, secrétaire d'État aux transports, à France Info le 17 septembre 2019, sur la hausse du prix du pétrole, la fiscalité des carburants et la réforme des régimes spéciaux de retraites.",https://www.vie-publique.fr/discours/271943-jean-baptiste-djebbari-17092019-prix-petrole-fiscalite-carburants,Interview,Jean-Baptiste,Djebbari,2019-09-17T12:00:00Z,ECONOMIE,Secrétaire d'Etat aux transports,271943
585,"Interview de M. Didier Guillaume, ministre de l'agriculture et de l'alimentation, à Public Sénat le 17 septembre 2019, sur le président de la République, la politique d'immigration, La République en marche et les questions agricoles.",https://www.vie-publique.fr/discours/270694-didier-guillaume-17092019-politique-gouvernementale,Interview,Didier,Guillaume,2019-09-17T12:00:00Z,INSTITUTIONS,Ministre de l'agriculture et de l'alimentation,270694
586,"Déclaration de M. Christophe Castaner, ministre de l'intérieur, sur le plan national de lutte contre les stupéfiants, à Marseille le 17 septembre 2019.",https://www.vie-publique.fr/discours/270550-christophe-castaner-17092019-trafic-de-drogue,Déclaration,Christophe,Castaner,2019-09-17T12:00:00Z,SOCIÉTÉ,Ministre de l'intérieur,270550
587,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à Europe 1 le 17 septembre 2019, sur le plan sur les urgences médicales et le débat sur l'immigration.",https://www.vie-publique.fr/discours/271893-agnes-buzyn-17092019-urgences-medicales,Interview,Agnès,Buzyn,2019-09-17T12:00:00Z,SOCIÉTÉ,ministre des solidarités et de la santé,271893
588,"Déclaration de M. Laurent Nunez, secrétaire d'Etat auprès du ministre de l'intérieur, sur la clarification du droit électoral, à l'Assemblée nationale le 17 septembre 2019.",https://www.vie-publique.fr/discours/270658-laurent-nunez-17092019-droit-electoral,Déclaration,Laurent,Nunez,2019-09-17T12:00:00Z,INSTITUTIONS,Secrétaire d'Etat auprès du ministre de l'intérieur,270658
589,"Interview de M. Marc Fesneau, ministre chargé des relations avec le Parlement, à Public Sénat le 16 septembre 2019, sur le climat politique de la rentrée parlementaire.",https://www.vie-publique.fr/discours/272169-marc-fesneau-16092019-climat-politique-rentree-parlementaire,Interview,Marc,Fesneau,2019-09-16T12:00:00Z,INSTITUTIONS,Ministre chargé des relations avec le Parlement,272169
590,"Interview de Mme Christelle Dubos, secrétaire d'État à la santé à RFI le 16 septembre 2019, sur le déploiement du plan de lutte contre la pauvreté et l'exclusion sociale et l'accompagnement vers l'emploi.",https://www.vie-publique.fr/discours/272936-christelle-dubos-16092019-plan-contre-pauvrete-accompagnement-emploi,Interview,Christelle,Dubos,2019-09-16T12:00:00Z,SOCIÉTÉ,Secrétaire d'État à la santé,272936
591,"Interview de M. Julien Denormandie, ministre chargé de la ville et du logement, à BFMTV le 16 septembre 2019, sur la politique du logement.",https://www.vie-publique.fr/discours/270656-julien-denormandie-16092019-politique-du-logement,Interview,Julien,Denormandie,2019-09-16T12:00:00Z,SOCIÉTÉ,Ministre chargé de la ville et du logement Jean-Jacques Bourdin,270656
592,"Déclaration de M. Franck Riester, ministre de la culture, sur le déploiement des réseaux ""Micro-folies"" et la vie culturelle, Versailles le 16 septembre 2019.",https://www.vie-publique.fr/discours/272585-franck-riester-16092019-reseau-micro-folies,Déclaration,Franck,Riester,2019-09-16T12:00:00Z,SOCIÉTÉ,Ministre de la culture,272585
593,"Déclaration de Mme Amélie de Montchalin, secrétaire d'Etat aux affaires européennes, sur le budget européen, le Brexit et la question migratoire, à Bruxelles le 16 septembre 2019.",https://www.vie-publique.fr/discours/270454-amelie-de-montchalin-16092019-union-europeenne,Déclaration,Amélie,de Montchalin,2019-09-16T12:00:00Z,INTERNATIONAL,Secrétaire d'Etat aux affaires européennes,270454
594,"Déclaration de M. Franck Riester, ministre de la culture, sur la création audiovisuelle et les séries de télévision, La Rochelle le 13 septembre 2019.",https://www.vie-publique.fr/discours/272584-franck-riester-13092019-creation-audiovisuelle,Déclaration,Franck,Riester,2019-09-13T12:00:00Z,SOCIÉTÉ,Ministre de la culture,272584
595,"Interview de M. Olivier Dussopt, secrétaire d'Etat auprès du ministre de l'action et des comptes publics, à Sud Radio le 13 septembre 2019, sur le budget pour 2020 et les réformes des retraites et de la fonction publique.",https://www.vie-publique.fr/discours/270653-olivier-dussopt-13092019-budget-2020,Interview,Olivier,Dussopt,2019-09-13T12:00:00Z,ECONOMIE,Secrétaire d'Etat auprès du ministre de l'action et des comptes publics Patrick Roger,270653
596,"Interview de Mme Muriel Pénicaud, ministre du travail à France Bleu le 13 septembre 2019, sur la réforme des retraites et la prise en compte des régimes spéciaux.",https://www.vie-publique.fr/discours/272965-muriel-penicaud-13092019-reforme-retraites-regimes-speciaux,Interview,Muriel,Penicaud,2019-09-13T12:00:00Z,SOCIÉTÉ,Ministre du travail,272965
597,"Interview de M. Gérald Darmanin, ministre de l'action et des comptes publics, à Europe 1 le 13 septembre 2019, sur la réforme des retraites et le budget pour 2020.",https://www.vie-publique.fr/discours/270651-gerald-darmanin-13092019-retraite,Interview,Gérald,Darmanin,2019-09-13T12:00:00Z,SOCIÉTÉ,Ministre de l'action et des comptes publics,270651
598,"Interview de M. Jean-Paul Delevoye, haut-commissaire chargé des retraites, à France-Inter le 13 septembre 2019, sur la réforme des retraites et les mouvements sociaux pour les personnels ayant des régimes spécifiques.",https://www.vie-publique.fr/discours/273056-jean-paul-delevoye-13092019-reforme-des-retraites-regimes-specifiques,Interview,Jean-Paul,Delevoye,2019-09-13T12:00:00Z,SOCIÉTÉ,"Haut-commissaire chargé des retraites, délégué auprès de la ministre des solidarités et de la santé",273056
599,"Message de Mme Frédérique Vidal, ministre de l'enseignement supérieur, de la recherche et de l'innovation, sur la prospective en science ouverte, Paris le 2 avril 2019.",https://www.vie-publique.fr/discours/270282-frederique-vidal-2042019-science-ouverte-interoperabilite-libre-acces,Message,Frédérique,Vidal,2019-09-13T12:00:00Z,SOCIÉTÉ,"Ministre de l'enseignement supérieur, de la recherche et de l'innovation",270282
